"subject","task","block","trial","congruency","acc","rt"
"29","flanker",12,12,"incongruent",1,0.9350586
"29","flanker",13,1,"congruent",1,0.8289795
"29","flanker",13,2,"congruent",1,0.6500244
"29","flanker",13,4,"congruent",1,0.9019775
"29","flanker",13,5,"incongruent",1,0.8039551
"29","flanker",13,7,"incongruent",1,1.187988
"29","flanker",13,8,"incongruent",1,0.8969727
"29","flanker",13,9,"incongruent",1,1.079956
"29","flanker",13,10,"congruent",1,0.7559814
"29","flanker",13,11,"incongruent",1,0.8979492
"29","flanker",13,12,"congruent",1,0.7589111
"29","flanker",14,1,"congruent",1,0.9029541
"29","flanker",14,2,"incongruent",1,0.8590088
"29","flanker",14,3,"incongruent",1,0.901001
"29","flanker",14,4,"congruent",1,0.8220215
"29","flanker",14,5,"congruent",1,0.6899414
"29","flanker",14,6,"incongruent",1,0.8719482
"29","flanker",14,7,"congruent",1,0.802002
"29","flanker",14,8,"incongruent",1,0.7900391
"29","flanker",14,9,"congruent",1,0.7739258
"29","flanker",14,10,"incongruent",1,0.9630127
"29","flanker",14,11,"congruent",1,1.074951
"29","flanker",14,12,"congruent",1,0.8659668
"29","flanker",15,1,"incongruent",1,0.9570313
"29","flanker",15,2,"congruent",1,0.717041
"29","flanker",15,3,"congruent",1,0.8110352
"29","flanker",15,4,"incongruent",0,0.697998
"29","flanker",15,5,"congruent",1,1.454956
"29","flanker",15,6,"incongruent",1,0.8599854
"29","flanker",15,7,"incongruent",1,1.01001
"29","flanker",15,8,"congruent",1,0.8149414
"29","flanker",15,10,"congruent",1,0.8410645
"29","flanker",15,11,"congruent",1,0.8510742
"29","flanker",15,12,"incongruent",1,0.8150635
"29","flanker",16,1,"incongruent",1,0.9969482
"29","flanker",16,2,"congruent",1,0.8519287
"29","flanker",16,3,"incongruent",1,0.8310547
"29","flanker",16,4,"incongruent",1,0.9859619
"29","flanker",16,5,"congruent",1,0.8520508
"29","flanker",16,6,"congruent",1,0.8179932
"29","flanker",16,7,"incongruent",1,0.835083
"29","flanker",16,8,"incongruent",1,0.8399658
"29","flanker",16,9,"incongruent",1,0.8139648
"29","flanker",16,10,"incongruent",1,0.960083
"29","flanker",16,11,"congruent",1,0.815918
"29","flanker",16,12,"congruent",1,0.8399658
"85","flanker",1,1,"congruent",1,0.7752991
"85","flanker",1,2,"incongruent",0,0.408699
"85","flanker",1,3,"congruent",1,0.6640015
"85","flanker",1,4,"congruent",1,0.6568985
"85","flanker",1,5,"congruent",1,0.5270004
"85","flanker",1,6,"incongruent",1,0.6947937
"85","flanker",1,7,"congruent",1,0.6399994
"85","flanker",1,8,"congruent",1,0.6259003
"85","flanker",1,9,"congruent",1,0.6437988
"85","flanker",1,10,"congruent",1,0.6278992
"85","flanker",1,11,"incongruent",1,0.6467972
"85","flanker",1,12,"congruent",1,0.5412979
"85","flanker",2,2,"congruent",1,0.8460693
"85","flanker",2,3,"incongruent",1,0.7279053
"85","flanker",2,4,"incongruent",1,0.6090088
"85","flanker",2,5,"congruent",1,0.5180664
"85","flanker",2,6,"incongruent",1,0.6148682
"85","flanker",2,7,"congruent",1,0.5904541
"85","flanker",2,8,"incongruent",1,0.7349854
"85","flanker",2,9,"incongruent",1,0.8643188
"85","flanker",2,10,"congruent",1,0.8533325
"85","flanker",2,11,"congruent",1,0.5870972
"85","flanker",2,12,"congruent",1,0.6538086
"85","flanker",3,1,"congruent",1,1.015381
"85","flanker",3,2,"congruent",1,0.6602783
"85","flanker",3,3,"incongruent",1,0.7548828
"85","flanker",3,4,"congruent",1,0.6590576
"85","flanker",3,5,"congruent",1,0.5511475
"85","flanker",3,6,"congruent",1,0.5216064
"85","flanker",3,7,"incongruent",1,0.5667725
"85","flanker",3,8,"incongruent",0,0.4881592
"85","flanker",3,9,"congruent",1,0.810791
"85","flanker",3,10,"incongruent",1,0.5443115
"85","flanker",3,11,"congruent",1,0.512085
"85","flanker",3,12,"incongruent",1,0.6890869
"85","flanker",4,1,"congruent",1,0.7000732
"85","flanker",4,2,"incongruent",1,0.6809082
"85","flanker",4,3,"congruent",1,0.5631104
"85","flanker",4,4,"incongruent",1,0.6038818
"85","flanker",4,5,"incongruent",1,0.611084
"85","flanker",4,6,"congruent",1,0.8299561
"85","flanker",4,7,"incongruent",1,0.9415283
"85","flanker",4,8,"congruent",1,0.6177979
"85","flanker",4,9,"incongruent",1,0.6483154
"85","flanker",4,10,"congruent",1,0.5550537
"85","flanker",4,11,"incongruent",1,0.598877
"85","flanker",4,12,"congruent",1,0.552124
"85","flanker",5,1,"incongruent",1,0.6968994
"85","flanker",5,2,"incongruent",1,0.7883301
"85","flanker",5,3,"incongruent",1,0.5648193
"85","flanker",5,4,"congruent",1,0.5142822
"85","flanker",5,5,"incongruent",1,0.5892334
"85","flanker",5,6,"incongruent",1,0.5264893
"85","flanker",5,7,"incongruent",1,0.5129395
"85","flanker",5,8,"congruent",1,0.503418
"85","flanker",5,9,"incongruent",1,0.6560059
"85","flanker",5,10,"congruent",1,0.6690674
"85","flanker",5,11,"congruent",1,0.5009766
"85","flanker",5,12,"congruent",1,0.4580078
"85","flanker",6,1,"congruent",1,0.5509033
"85","flanker",6,2,"incongruent",1,0.6192627
"85","flanker",6,3,"congruent",1,0.5290527
"85","flanker",6,4,"congruent",1,0.4610596
"85","flanker",6,5,"congruent",1,0.5374756
"85","flanker",6,6,"congruent",1,0.6142578
"85","flanker",6,7,"congruent",1,0.6258545
"85","flanker",6,8,"congruent",1,0.6081543
"85","flanker",6,9,"congruent",1,0.4953613
"85","flanker",6,10,"congruent",1,0.46875
"85","flanker",6,11,"congruent",1,0.6380615
"85","flanker",6,12,"congruent",1,0.6590576
"85","flanker",7,1,"congruent",1,0.7481689
"85","flanker",7,2,"incongruent",1,0.6760254
"85","flanker",7,3,"congruent",1,0.5137939
"85","flanker",7,4,"congruent",1,0.4641113
"85","flanker",7,5,"congruent",1,0.677124
"85","flanker",7,6,"congruent",1,0.5383301
"85","flanker",7,7,"congruent",1,0.5769043
"85","flanker",7,8,"congruent",1,0.5369873
"85","flanker",7,9,"congruent",1,0.6208496
"85","flanker",7,10,"congruent",1,0.4372559
"85","flanker",7,11,"congruent",1,0.8137207
"85","flanker",7,12,"incongruent",1,0.7303467
"85","flanker",8,1,"incongruent",1,0.8648682
"85","flanker",8,2,"incongruent",1,0.604126
"85","flanker",8,3,"congruent",1,0.6009521
"85","flanker",8,4,"congruent",1,0.545166
"85","flanker",8,5,"congruent",1,0.5258789
"85","flanker",8,6,"congruent",1,0.6280518
"85","flanker",8,7,"congruent",1,0.6950684
"85","flanker",8,8,"incongruent",1,0.7423096
"85","flanker",8,9,"congruent",1,0.6481934
"85","flanker",8,10,"congruent",1,0.6151123
"85","flanker",8,11,"congruent",1,0.7418213
"85","flanker",8,12,"incongruent",1,1.137207
"85","flanker",9,1,"incongruent",1,1.03418
"85","flanker",9,2,"congruent",1,0.5870361
"85","flanker",9,3,"congruent",1,0.5682373
"85","flanker",9,4,"incongruent",1,0.657959
"85","flanker",9,5,"congruent",1,0.6541748
"85","flanker",9,6,"congruent",1,0.5679932
"85","flanker",9,7,"incongruent",1,0.69104
"85","flanker",9,8,"incongruent",1,0.6091309
"85","flanker",9,9,"congruent",1,0.6350098
"85","flanker",9,10,"congruent",1,0.6519775
"85","flanker",9,11,"incongruent",1,0.6461182
"85","flanker",9,12,"congruent",1,0.6383057
"85","flanker",10,1,"congruent",1,0.5875244
"85","flanker",10,2,"incongruent",1,0.6730957
"85","flanker",10,3,"incongruent",1,0.6040039
"85","flanker",10,4,"congruent",1,0.5170898
"85","flanker",10,5,"congruent",1,0.5474854
"85","flanker",10,6,"incongruent",1,0.6439209
"85","flanker",10,7,"incongruent",1,0.7462158
"85","flanker",10,8,"incongruent",1,0.6610107
"85","flanker",10,9,"incongruent",1,0.6191406
"85","flanker",10,10,"incongruent",1,0.6519775
"85","flanker",10,11,"congruent",1,0.7150879
"85","flanker",10,12,"congruent",1,0.6187744
"85","flanker",11,1,"congruent",1,0.644165
"85","flanker",11,2,"congruent",1,0.4799805
"85","flanker",11,3,"incongruent",1,0.6633301
"85","flanker",11,4,"congruent",1,0.559082
"85","flanker",11,5,"congruent",1,0.6070557
"85","flanker",11,6,"incongruent",1,0.5689697
"85","flanker",11,7,"incongruent",1,0.5783691
"85","flanker",11,8,"incongruent",1,0.6602783
"85","flanker",11,9,"congruent",1,0.5909424
"85","flanker",11,10,"congruent",1,0.6506348
"85","flanker",11,11,"incongruent",1,0.689209
"85","flanker",11,12,"congruent",1,0.6870117
"85","flanker",12,1,"congruent",1,0.5928955
"85","flanker",12,2,"incongruent",1,0.6160889
"85","flanker",12,3,"incongruent",1,0.6882324
"85","flanker",12,4,"incongruent",1,0.7481689
"85","flanker",12,5,"incongruent",1,0.6102295
"85","flanker",12,6,"incongruent",1,1.027222
"85","flanker",12,7,"congruent",1,0.5499268
"85","flanker",12,8,"incongruent",1,1.069336
"85","flanker",12,9,"congruent",1,0.5927734
"85","flanker",12,10,"incongruent",1,0.822998
"85","flanker",12,11,"congruent",1,0.6079102
"85","flanker",12,12,"incongruent",1,0.5319824
"85","flanker",13,1,"congruent",1,0.5740967
"85","flanker",13,2,"incongruent",1,0.6798096
"85","flanker",13,3,"incongruent",1,0.6542969
"85","flanker",13,4,"congruent",1,0.5456543
"85","flanker",13,5,"congruent",1,0.5549316
"85","flanker",13,6,"congruent",1,0.4639893
"85","flanker",13,7,"congruent",1,0.5662842
"85","flanker",13,8,"congruent",1,0.5761719
"85","flanker",13,9,"congruent",1,0.6688232
"85","flanker",13,10,"incongruent",1,0.8068848
"85","flanker",13,11,"incongruent",1,0.7050781
"85","flanker",13,12,"incongruent",1,0.4810791
"85","flanker",14,1,"congruent",1,1.140259
"85","flanker",14,2,"congruent",1,0.4732666
"85","flanker",14,3,"incongruent",1,0.5943604
"85","flanker",14,4,"incongruent",1,0.538208
"85","flanker",14,5,"incongruent",1,0.5970459
"85","flanker",14,6,"congruent",1,0.5961914
"85","flanker",14,7,"incongruent",1,0.6730957
"85","flanker",14,8,"incongruent",1,0.5640869
"85","flanker",14,9,"incongruent",1,0.6520996
"85","flanker",14,10,"congruent",1,0.5078125
"85","flanker",14,11,"incongruent",1,0.7728271
"85","flanker",14,12,"congruent",1,0.512207
"85","flanker",15,1,"congruent",1,0.5771484
"85","flanker",15,2,"congruent",1,0.7449951
"85","flanker",15,3,"incongruent",1,0.5961914
"85","flanker",15,4,"incongruent",1,0.5681152
"85","flanker",15,5,"incongruent",1,0.5919189
"85","flanker",15,6,"congruent",1,0.546875
"85","flanker",15,7,"incongruent",1,0.6230469
"85","flanker",15,8,"incongruent",1,0.5418701
"85","flanker",15,9,"congruent",1,0.5631104
"85","flanker",15,10,"congruent",1,0.4870605
"85","flanker",15,11,"congruent",1,0.6312256
"85","flanker",15,12,"incongruent",1,0.5531006
"85","flanker",16,1,"congruent",1,0.5330811
"85","flanker",16,2,"incongruent",1,0.7828369
"85","flanker",16,3,"congruent",1,0.5814209
"85","flanker",16,4,"incongruent",1,0.6968994
"85","flanker",16,5,"incongruent",1,0.7196045
"85","flanker",16,6,"congruent",1,0.7928467
"85","flanker",16,7,"incongruent",1,0.7460938
"85","flanker",16,8,"incongruent",1,0.7297363
"85","flanker",16,9,"congruent",1,0.6270752
"85","flanker",16,10,"congruent",1,0.5030518
"85","flanker",16,11,"incongruent",1,0.5839844
"85","flanker",16,12,"incongruent",1,0.8348389
"104","flanker",0,1,"congruent",1,0.8071289
"104","flanker",0,2,"incongruent",1,0.5960693
"104","flanker",0,3,"incongruent",1,0.4960938
"104","flanker",0,4,"congruent",1,0.4537354
"104","flanker",0,5,"congruent",1,0.46521
"104","flanker",0,6,"congruent",1,0.4720459
"104","flanker",0,7,"incongruent",1,0.6470947
"104","flanker",0,8,"congruent",1,0.4360352
"104","flanker",0,9,"congruent",1,0.487915
"104","flanker",0,10,"congruent",1,0.4630127
"104","flanker",0,11,"congruent",1,0.4429932
"104","flanker",0,12,"congruent",1,0.5020752
"104","flanker",1,1,"incongruent",0,0.5281982
"104","flanker",1,2,"incongruent",1,0.7219238
"104","flanker",1,3,"congruent",1,0.625
"104","flanker",1,4,"congruent",1,0.553833
"104","flanker",1,5,"incongruent",1,0.5400391
"104","flanker",1,6,"incongruent",1,0.6439209
"104","flanker",1,7,"congruent",1,0.4691162
"104","flanker",1,8,"incongruent",1,0.4951172
"104","flanker",1,9,"congruent",1,0.5319824
"104","flanker",1,10,"incongruent",1,0.6040039
"104","flanker",1,11,"incongruent",1,0.7520752
"104","flanker",1,12,"congruent",1,0.5510254
"104","flanker",2,1,"congruent",1,0.6004639
"104","flanker",2,2,"congruent",1,0.494873
"104","flanker",2,3,"congruent",1,0.4885254
"104","flanker",2,4,"congruent",1,0.4481201
"104","flanker",2,5,"incongruent",1,0.4790039
"104","flanker",2,6,"congruent",1,0.493042
"104","flanker",2,7,"incongruent",1,0.6199951
"104","flanker",2,8,"incongruent",1,0.5970459
"104","flanker",2,9,"congruent",1,0.473999
"104","flanker",2,10,"incongruent",1,0.5490723
"104","flanker",2,11,"congruent",1,0.4771729
"104","flanker",2,12,"congruent",1,0.4859619
"104","flanker",3,1,"incongruent",1,0.8668213
"104","flanker",3,2,"incongruent",1,0.6080322
"104","flanker",3,3,"congruent",1,0.6291504
"104","flanker",3,4,"incongruent",1,0.6569824
"104","flanker",3,5,"incongruent",1,0.5880127
"104","flanker",3,6,"congruent",1,0.4741211
"104","flanker",3,7,"incongruent",1,0.6269531
"104","flanker",3,8,"congruent",1,0.5471191
"104","flanker",3,9,"incongruent",1,0.5041504
"104","flanker",3,10,"congruent",1,0.5311279
"104","flanker",3,11,"incongruent",1,0.638916
"104","flanker",3,12,"incongruent",1,0.5008545
"104","flanker",4,1,"congruent",1,0.5881348
"104","flanker",4,2,"incongruent",0,0.5330811
"104","flanker",4,3,"congruent",1,0.68396
"104","flanker",4,4,"incongruent",1,0.6849365
"104","flanker",4,5,"congruent",1,0.4659424
"104","flanker",4,6,"incongruent",1,0.5458984
"104","flanker",4,7,"congruent",1,0.4830322
"104","flanker",4,8,"congruent",1,0.4909668
"104","flanker",4,9,"incongruent",1,0.4970703
"104","flanker",4,10,"incongruent",1,0.512085
"104","flanker",4,11,"incongruent",1,0.6600342
"104","flanker",4,12,"congruent",1,0.5010986
"104","flanker",5,1,"incongruent",1,0.743042
"104","flanker",5,2,"congruent",1,0.5319824
"104","flanker",5,3,"incongruent",1,0.4880371
"104","flanker",5,4,"congruent",1,0.4750977
"104","flanker",5,5,"congruent",1,0.4659424
"104","flanker",5,6,"congruent",1,0.7050781
"104","flanker",5,7,"incongruent",1,0.5220947
"104","flanker",5,8,"congruent",1,0.526001
"104","flanker",5,9,"congruent",1,0.5402832
"104","flanker",5,10,"congruent",1,0.4730225
"104","flanker",5,11,"congruent",1,0.4329834
"104","flanker",5,12,"congruent",1,0.5880127
"104","flanker",6,2,"congruent",1,0.6480713
"104","flanker",6,3,"incongruent",1,0.6099854
"104","flanker",6,4,"congruent",1,0.513916
"104","flanker",6,5,"congruent",1,0.4971924
"104","flanker",6,6,"incongruent",1,0.652832
"104","flanker",6,7,"congruent",1,0.6230469
"104","flanker",6,8,"congruent",1,0.4156494
"104","flanker",6,9,"congruent",1,0.451416
"104","flanker",6,10,"congruent",1,0.536377
"104","flanker",6,11,"congruent",1,0.5878906
"104","flanker",7,2,"congruent",1,0.4929199
"104","flanker",7,3,"incongruent",1,0.5258789
"104","flanker",7,4,"congruent",1,0.4899902
"104","flanker",7,5,"congruent",1,0.421875
"104","flanker",7,6,"congruent",1,0.4539795
"104","flanker",7,7,"congruent",1,0.480957
"104","flanker",7,8,"incongruent",1,0.4287109
"104","flanker",7,9,"congruent",1,0.4169922
"104","flanker",7,10,"incongruent",0,0.486084
"104","flanker",7,11,"congruent",1,0.6730957
"104","flanker",7,12,"congruent",1,0.5375977
"104","flanker",8,1,"incongruent",1,0.8790283
"104","flanker",8,2,"congruent",1,0.4899902
"104","flanker",8,3,"congruent",1,0.5490723
"104","flanker",8,4,"incongruent",1,0.6109619
"104","flanker",8,5,"congruent",1,0.4630127
"104","flanker",8,6,"incongruent",0,0.432251
"104","flanker",8,7,"incongruent",1,0.6760254
"104","flanker",8,8,"incongruent",1,0.5059814
"104","flanker",8,9,"incongruent",1,0.5939941
"104","flanker",8,10,"incongruent",1,0.5550537
"104","flanker",8,11,"congruent",1,0.4880371
"104","flanker",8,12,"congruent",1,0.6589355
"104","flanker",9,2,"incongruent",1,0.6650391
"104","flanker",9,3,"incongruent",1,0.6843262
"104","flanker",9,4,"incongruent",1,0.5560303
"104","flanker",9,5,"incongruent",1,0.6309814
"104","flanker",9,6,"congruent",1,0.6339111
"104","flanker",9,7,"incongruent",1,0.7567139
"104","flanker",9,8,"congruent",1,0.5969238
"104","flanker",9,9,"incongruent",1,0.5731201
"104","flanker",9,10,"congruent",1,0.5230713
"104","flanker",9,11,"incongruent",1,0.5992432
"104","flanker",9,12,"incongruent",1,0.5731201
"104","flanker",10,1,"congruent",1,0.5913086
"104","flanker",10,2,"incongruent",1,0.5510254
"104","flanker",10,3,"incongruent",1,0.5032959
"104","flanker",10,4,"congruent",1,0.5111084
"104","flanker",10,5,"incongruent",1,0.611084
"104","flanker",10,6,"congruent",1,0.5140381
"104","flanker",10,7,"congruent",1,0.4041748
"104","flanker",10,8,"congruent",1,0.6260986
"104","flanker",10,9,"incongruent",1,0.5098877
"104","flanker",10,10,"incongruent",1,0.5891113
"104","flanker",10,11,"congruent",1,0.5030518
"104","flanker",10,12,"congruent",1,0.4849854
"104","flanker",11,1,"incongruent",1,0.5830078
"104","flanker",11,2,"incongruent",1,0.6079102
"104","flanker",11,3,"congruent",1,0.4888916
"104","flanker",11,4,"incongruent",1,0.6361084
"104","flanker",11,5,"congruent",1,0.6650391
"104","flanker",11,6,"incongruent",0,0.4708252
"104","flanker",11,7,"congruent",1,0.5814209
"104","flanker",11,8,"incongruent",1,0.6960449
"104","flanker",11,9,"congruent",1,0.526001
"104","flanker",11,10,"incongruent",1,0.5341797
"104","flanker",11,11,"incongruent",1,0.5933838
"104","flanker",11,12,"congruent",1,0.5950928
"104","flanker",12,1,"incongruent",1,0.9187012
"104","flanker",12,2,"incongruent",1,0.565918
"104","flanker",12,3,"congruent",1,0.6040039
"104","flanker",12,4,"congruent",1,0.5489502
"104","flanker",12,5,"congruent",1,0.4910889
"104","flanker",12,6,"incongruent",1,0.6418457
"104","flanker",12,7,"congruent",1,0.5180664
"104","flanker",12,8,"congruent",1,0.480835
"104","flanker",12,9,"incongruent",1,0.5461426
"104","flanker",12,10,"congruent",1,0.453125
"104","flanker",12,11,"congruent",1,0.5101318
"104","flanker",12,12,"incongruent",1,0.7158203
"104","flanker",13,1,"congruent",1,0.5533447
"104","flanker",13,2,"incongruent",1,0.6141357
"104","flanker",13,3,"congruent",1,0.4821777
"104","flanker",13,4,"incongruent",1,0.5750732
"104","flanker",13,5,"incongruent",1,0.5279541
"104","flanker",13,6,"congruent",1,0.4810791
"104","flanker",13,7,"incongruent",1,0.6368408
"104","flanker",13,8,"congruent",1,0.6109619
"104","flanker",13,9,"incongruent",1,0.6630859
"104","flanker",13,10,"incongruent",1,0.5788574
"104","flanker",13,11,"incongruent",1,0.7220459
"104","flanker",13,12,"congruent",1,0.5501709
"104","flanker",14,1,"congruent",1,0.6030273
"104","flanker",14,2,"congruent",1,0.5268555
"104","flanker",14,3,"incongruent",1,0.4840088
"104","flanker",14,4,"incongruent",1,0.4509277
"104","flanker",14,5,"incongruent",1,0.4289551
"104","flanker",14,6,"incongruent",1,0.5250244
"104","flanker",14,7,"congruent",1,0.585083
"104","flanker",14,8,"congruent",1,0.6079102
"104","flanker",14,9,"incongruent",1,0.5075684
"104","flanker",14,10,"incongruent",1,0.5808105
"104","flanker",14,11,"congruent",1,0.6450195
"104","flanker",14,12,"congruent",1,0.5141602
"104","flanker",15,1,"congruent",1,0.5668945
"104","flanker",15,2,"congruent",1,0.4970703
"104","flanker",15,3,"congruent",1,0.5209961
"104","flanker",15,4,"incongruent",1,0.7192383
"104","flanker",15,5,"incongruent",1,0.6508789
"104","flanker",15,6,"congruent",1,0.4970703
"104","flanker",15,7,"congruent",1,0.4768066
"104","flanker",15,8,"congruent",1,0.572998
"104","flanker",15,9,"incongruent",1,0.53125
"104","flanker",15,11,"incongruent",1,0.6682129
"104","flanker",15,12,"congruent",1,0.6760254
"104","flanker",16,1,"congruent",1,0.5622559
"104","flanker",16,2,"congruent",1,0.4689941
"104","flanker",16,3,"incongruent",1,0.5712891
"104","flanker",16,4,"incongruent",0,0.4650879
"104","flanker",16,5,"incongruent",1,0.5827637
